m;type;squareMeters;rooms;floor;floorCount;buildYear;latitude;longitude;centreDistance;poiCount;schoolDistance;clinicDistance;postOfficeDistance;kindergartenDistance;restaurantDistance;collegeDistance;pharmacyDistance;ownership;buildingMaterial;condition;hasParkingSpace;hasBalcony;hasElevator;hasSecurity;hasStorageRoom;price
szczecin;blockOfFlats;64.27;3.0;3.0;5.0;1988.0;53.4314173;14.5418533;sty.55;74.0;0.236;0.628;0.192;0.196;0.039;0.249;0.011;cooperative;concreteSlab;premium;yes;yes;no;no;yes;615000
szczecin;blockOfFlats;65.0;3.0;3.0;3.0;2021.0;53.47232;14.54658;maj.52;8.0;0.82;2.161;0.283;0.165;0.332;2.366;0.488;condominium;;premium;yes;yes;yes;no;yes;780000
szczecin;blockOfFlats;40.0;2.0;;11.0;1980.0;53.4373;14.5424;sty.98;33.0;0.119;0.421;0.131;0.223;0.133;0.12;0.241;condominium;concreteSlab;;no;no;yes;no;yes;475000
szczecin;tenement;48.0;2.0;2.0;2.0;1935.0;53.44984335;14.50148027;kwi.92;11.0;0.243;0.897;0.114;0.634;0.258;2.113;0.108;condominium;brick;low;yes;no;no;no;yes;385000
szczecin;blockOfFlats;87.0;4.0;3.0;3.0;2004.0;53.461295;14.546979;kwi.31;3.0;0.747;1.182;0.598;0.64;0.318;2.089;0.356;condominium;brick;premium;yes;yes;no;no;no;829000
szczecin;blockOfFlats;39.4;2.0;9.0;10.0;1970.0;53.446985;14.5606519;lut.62;9.0;0.219;0.756;0.609;0.208;0.509;1.738;0.309;cooperative;concreteSlab;;no;yes;yes;no;yes;339000
szczecin;blockOfFlats;51.76;2.0;6.0;6.0;1998.0;53.4327838;14.5079452;mar.66;14.0;0.142;1.061;0.244;0.247;0.482;1.613;0.263;condominium;;;yes;yes;yes;no;yes;549000
szczecin;blockOfFlats;47.09;3.0;1.0;8.0;1970.0;53.4231294;14.5574123;0.24;61.0;0.266;0.518;0.255;0.183;0.064;0.747;0.412;condominium;concreteSlab;premium;no;yes;yes;no;yes;549000
szczecin;blockOfFlats;70.3;3.0;9.0;11.0;1988.0;53.4293561;14.5113301;mar.35;14.0;0.269;1.364;0.247;0.122;0.388;1.589;0.194;condominium;concreteSlab;premium;no;yes;yes;no;no;689000
szczecin;tenement;65.77;3.0;;2.0;1930.0;53.432222;14.555833;01.kwi;47.0;0.173;0.332;0.01;0.261;0.062;0.501;0.121;condominium;brick;;no;no;no;no;no;475000
szczecin;apartmentBuilding;75.7;3.0;2.0;3.0;2012.0;53.4742;14.5372;maj.86;1.0;0.891;2.193;0.798;0.497;0.599;3.016;0.666;condominium;brick;;yes;no;yes;yes;no;915000
szczecin;blockOfFlats;91.0;4.0;2.0;4.0;1932.0;53.465463;14.5932507;maj.14;7.0;0.183;0.23;0.329;1.119;0.343;1.027;0.182;condominium;brick;premium;no;no;no;no;yes;512000
szczecin;tenement;85.66;3.0;2.0;4.0;1930.0;53.4266868;14.54916381;0.86;56.0;0.404;0.102;0.1;0.3;0.045;0.482;0.045;condominium;brick;;no;no;;no;no;549900
szczecin;;59.0;2.0;;1.0;1930.0;53.4490931;14.5168436;04.wrz;0.0;0.509;1.039;0.998;0.676;0.661;1.192;0.668;condominium;brick;low;yes;no;no;no;yes;499000
szczecin;tenement;59.0;2.0;;2.0;1920.0;53.4438433;14.5055732;kwi.32;9.0;0.467;0.179;0.226;0.28;0.274;1.677;0.249;condominium;brick;low;no;no;no;no;yes;499000
szczecin;blockOfFlats;87.0;4.0;2.0;3.0;2022.0;53.49168;14.57978;lip.69;1.0;1.863;0.848;0.569;0.444;0.581;3.225;0.532;condominium;;premium;yes;no;no;no;no;1165000
szczecin;blockOfFlats;47.09;3.0;1.0;7.0;1970.0;53.4231294;14.5574123;0.24;61.0;0.266;0.518;0.255;0.183;0.064;0.747;0.412;condominium;;;no;yes;yes;no;no;545000
szczecin;blockOfFlats;30.mar;1.0;6.0;8.0;1970.0;53.4291744;14.5175743;lut.95;8.0;0.437;1.157;0.384;0.136;0.143;1.289;0.498;cooperative;concreteSlab;;no;no;yes;no;yes;290000
szczecin;;61.43;3.0;1.0;2.0;2013.0;53.496195;14.5909595;sie.33;4.0;1.184;1.363;0.404;0.142;0.391;3.817;0.389;condominium;brick;premium;yes;yes;no;no;no;599000
szczecin;apartmentBuilding;75.33;3.0;1.0;2.0;2020.0;53.41078952;14.51008892;mar.65;1.0;0.44;1.329;0.652;0.93;0.62;1.745;0.631;condominium;brick;premium;yes;yes;no;no;no;999000
szczecin;tenement;96.16;3.0;2.0;4.0;1895.0;53.42840215;14.54091576;sty.44;57.0;0.037;0.532;0.212;0.224;0.146;0.204;0.158;condominium;brick;premium;no;no;no;no;yes;710000
szczecin;blockOfFlats;79.82;3.0;2.0;4.0;2010.0;53.4335341;14.4830325;maj.29;1.0;1.303;1.238;0.861;0.716;0.901;3.203;0.436;condominium;brick;premium;yes;no;yes;no;no;820000
szczecin;;76.79;4.0;6.0;6.0;2017.0;53.4133;14.5771;sty.55;0.0;1.733;2.007;1.717;1.734;0.801;2.057;1.286;condominium;;premium;yes;yes;yes;no;no;799000
szczecin;blockOfFlats;55.0;3.0;5.0;5.0;1997.0;53.3954091;14.6718367;lip.98;12.0;0.145;2.197;0.123;0.112;0.074;;0.158;cooperative;brick;premium;no;no;no;no;yes;449000
szczecin;tenement;65.0;2.0;1.0;3.0;1870.0;53.4339996;14.542946;sty.68;72.0;0.332;0.442;0.379;0.186;0.042;0.224;0.206;condominium;brick;premium;yes;no;no;no;yes;637000
szczecin;;47.09;3.0;;8.0;1986.0;53.423309;14.558681;0.15;56.0;0.228;0.604;0.327;0.155;0.04;0.7;0.377;condominium;concreteSlab;premium;no;no;yes;no;no;549000
szczecin;blockOfFlats;68.2;3.0;;4.0;2013.0;53.428611;14.5025;mar.92;6.0;0.328;0.821;0.44;0.497;0.11;2.131;0.449;condominium;brick;premium;no;no;yes;no;yes;739000
szczecin;blockOfFlats;42.42;2.0;3.0;4.0;1999.0;53.4082671;14.5249205;lut.92;19.0;0.241;0.314;0.254;0.095;0.211;sty.36;0.158;condominium;concreteSlab;;yes;yes;no;no;yes;420000
szczecin;blockOfFlats;31.0;1.0;4.0;12.0;;53.3789087;14.6564845;08.kwi;24.0;0.24;0.101;0.287;0.131;0.063;;0.072;condominium;;low;no;yes;no;no;yes;290000
szczecin;tenement;68.52;2.0;2.0;4.0;;53.43532557;14.57033863;sty.46;13.0;0.309;1.002;0.299;0.432;0.187;0.879;0.188;condominium;brick;low;no;no;no;no;yes;476000
szczecin;blockOfFlats;72.96;4.0;4.0;4.0;1980.0;53.4507276;14.5297088;mar.68;5.0;0.182;0.488;0.678;0.505;0.604;0.939;0.299;condominium;brick;premium;yes;no;;no;no;529000
szczecin;blockOfFlats;43.3;2.0;5.0;5.0;1970.0;53.4264583;14.5512887;0.73;58.0;0.391;0.199;0.043;0.238;0.141;0.612;0.113;condominium;concreteSlab;low;no;yes;no;no;no;309000
szczecin;blockOfFlats;122.5;5.0;4.0;4.0;1992.0;53.4453;14.5802;lut.75;1.0;0.608;1.447;0.988;0.779;0.391;1.936;0.564;cooperative;;;yes;yes;no;no;no;940000
szczecin;blockOfFlats;64.65;3.0;3.0;4.0;2000.0;53.365833;14.661389;wrz.24;9.0;0.449;1.328;0.216;0.195;0.228;;0.236;cooperative;;;yes;yes;no;no;no;585000
szczecin;tenement;50.0;2.0;2.0;3.0;;53.44330874;14.54184723;lut.55;12.0;0.526;0.652;0.385;0.271;0.142;0.742;0.377;condominium;brick;;no;yes;no;no;no;496000
szczecin;apartmentBuilding;50.0;2.0;5.0;5.0;2013.0;53.474167;14.537222;maj.86;1.0;0.888;2.189;0.795;0.494;0.598;3.013;0.662;condominium;brick;premium;no;yes;yes;no;no;580000
szczecin;;96.4;4.0;;1.0;1940.0;53.495286;14.60186;sie.44;1.0;0.489;1.658;0.728;0.862;1.112;3.942;1.109;condominium;brick;;yes;no;no;no;yes;589000
szczecin;blockOfFlats;39.5;3.0;2.0;2.0;1932.0;53.4520777;14.52402254;04.lut;3.0;0.407;0.662;0.84;0.649;0.925;1.175;0.112;condominium;brick;;no;no;no;no;no;310000
szczecin;;75.0;4.0;3.0;4.0;1930.0;53.432222;14.555833;01.kwi;47.0;0.173;0.332;0.01;0.261;0.062;0.501;0.121;condominium;brick;;no;yes;no;no;no;525000
szczecin;blockOfFlats;61.36;4.0;2.0;2.0;2002.0;53.4438433;14.5055732;kwi.32;9.0;0.467;0.179;0.226;0.28;0.274;1.677;0.249;condominium;brick;premium;no;no;no;no;no;615000
szczecin;blockOfFlats;50.0;2.0;1.0;4.0;1965.0;53.4362431;14.5478678;sty.67;43.0;0.117;0.085;0.314;0.146;0.135;0.44;0.337;condominium;brick;;no;yes;no;no;yes;559000
szczecin;blockOfFlats;58.8;2.0;;2.0;1936.0;53.4490931;14.5168436;04.wrz;0.0;0.509;1.039;0.998;0.676;0.661;1.192;0.668;condominium;brick;low;yes;no;no;no;yes;499000
szczecin;blockOfFlats;96.4;4.0;1.0;1.0;1960.0;53.4974593;14.602224;sie.68;0.0;0.645;1.855;0.761;0.901;1.148;4.175;1.147;condominium;brick;premium;yes;yes;no;no;yes;595000
szczecin;;43.0;2.0;1.0;4.0;;53.4099;14.5833;02.lis;0.0;lut.28;2.549;2.267;2.281;1.358;2.595;1.843;condominium;;;no;no;;no;no;350000
szczecin;tenement;72.96;4.0;4.0;4.0;1900.0;53.4465076;14.54220763;lut.85;11.0;0.271;0.925;0.031;0.183;0.17;0.89;0.058;condominium;brick;;yes;no;no;no;yes;529000
szczecin;blockOfFlats;60.0;2.0;;2.0;;53.457;14.4665;lip.29;3.0;0.727;3.094;0.165;0.265;0.309;4.559;0.654;condominium;;;yes;no;no;no;no;560000
szczecin;blockOfFlats;49.7;2.0;3.0;4.0;1985.0;53.38007228;14.66314316;sie.31;12.0;0.378;0.549;0.195;0.445;0.277;;0.251;condominium;concreteSlab;;no;yes;no;no;yes;379000
szczecin;blockOfFlats;73.0;4.0;4.0;4.0;1970.0;53.4133;14.5771;sty.55;0.0;1.733;2.007;1.717;1.734;0.801;2.057;1.286;condominium;brick;;no;no;no;no;yes;529000
szczecin;blockOfFlats;47.09;3.0;1.0;7.0;1968.0;53.423309;14.558681;0.15;56.0;0.228;0.604;0.327;0.155;0.04;0.7;0.377;condominium;concreteSlab;premium;yes;yes;yes;no;yes;549000
szczecin;tenement;53.91;2.0;5.0;5.0;1932.0;53.4453;14.5802;lut.75;1.0;0.608;1.447;0.988;0.779;0.391;1.936;0.564;condominium;brick;;no;no;;no;no;399000
szczecin;apartmentBuilding;66.78;4.0;2.0;6.0;2018.0;53.41574355;14.54045445;01.cze;5.0;0.288;0.765;0.535;0.248;0.258;0.742;0.178;condominium;brick;premium;yes;yes;yes;no;no;790000
szczecin;blockOfFlats;52.51;4.0;6.0;7.0;1985.0;53.4250411;14.5515636;0.65;52.0;0.252;0.226;0.093;0.105;0.102;0.722;0.053;condominium;concreteSlab;;no;yes;yes;no;yes;549000
szczecin;apartmentBuilding;67.37;3.0;4.0;6.0;2018.0;53.4139113;14.5427084;sty.61;3.0;0.501;0.973;0.713;0.067;0.052;0.988;0.215;condominium;brick;premium;yes;yes;yes;no;no;790000
szczecin;tenement;59.16;2.0;3.0;4.0;1930.0;53.4285438;14.5528116;0.79;67.0;0.288;0.285;0.268;0.245;0.068;0.593;0.085;condominium;brick;low;no;yes;no;no;yes;389000
szczecin;blockOfFlats;45.3;2.0;7.0;8.0;1970.0;53.428561;14.5141183;mar.16;11.0;0.463;1.304;0.405;0.157;0.276;01.maj;0.399;condominium;concreteSlab;low;no;yes;yes;no;yes;440000
szczecin;;65.46;3.0;;4.0;;53.432222;14.555833;01.kwi;47.0;0.173;0.332;0.01;0.261;0.062;0.501;0.121;condominium;brick;premium;yes;no;no;no;no;599000
szczecin;blockOfFlats;53.22;2.0;2.0;2.0;2001.0;53.4421356;14.4847888;maj.46;7.0;0.902;1.414;0.348;0.322;0.099;3.045;0.352;condominium;brick;premium;yes;no;no;no;no;499000
szczecin;tenement;59.0;2.0;;1.0;;53.4509911365191;14.5130334620657;kwi.42;2.0;0.452;1.072;0.888;0.661;0.405;sty.52;0.553;condominium;brick;low;no;no;no;no;yes;499000
szczecin;;33.0;2.0;4.0;4.0;;53.3976566;14.6679552;lip.65;12.0;0.129;2.313;0.278;0.249;0.246;;0.184;condominium;;;no;no;no;no;no;319000
szczecin;;48.07;2.0;11.0;12.0;;53.4525862;14.5249023;04.mar;3.0;0.349;0.586;0.762;0.571;0.846;1.207;0.087;cooperative;concreteSlab;;no;yes;yes;no;no;379000
szczecin;blockOfFlats;51.88;2.0;;2.0;1929.0;53.4067287;14.527142;lut.91;15.0;0.228;0.236;0.131;0.135;0.115;1.487;0.126;condominium;brick;premium;no;no;no;no;no;340000
szczecin;apartmentBuilding;36.14;2.0;1.0;5.0;2013.0;53.4572067;14.5422931;mar.96;4.0;0.4;0.675;0.509;0.361;0.433;1.824;0.507;condominium;brick;premium;yes;no;yes;no;no;439000
szczecin;tenement;74.57;3.0;;3.0;1935.0;53.4348359;14.5488644;01.maj;51.0;0.101;0.107;0.154;0.159;0.048;0.537;0.271;condominium;brick;premium;yes;no;no;no;yes;495000
szczecin;tenement;39.47;2.0;;4.0;1920.0;53.4367754;14.5720634;sty.66;17.0;0.154;sty.13;0.102;0.438;0.146;1.076;0.189;condominium;brick;premium;no;no;no;no;yes;360000
szczecin;blockOfFlats;87.6;4.0;4.0;4.0;2010.0;53.457778;14.5825;04.sie;7.0;0.088;1.201;0.882;0.755;0.247;0.608;0.13;condominium;;low;yes;no;yes;no;no;766000
szczecin;blockOfFlats;100.0;4.0;2.0;2.0;;53.4546497200256;14.474838126222;cze.68;4.0;0.462;2.488;0.699;0.848;0.061;mar.95;0.077;condominium;;;no;yes;no;no;no;600000
szczecin;;104.35;4.0;1.0;4.0;;53.4269595;14.5379065;sty.58;43.0;0.216;0.68;0.168;0.385;0.143;0.459;0.036;condominium;brick;premium;no;no;no;no;no;769000
szczecin;;63.4;3.0;4.0;4.0;;53.3658827;14.6513321;sie.76;6.0;0.347;0.75;0.276;0.489;0.027;;0.28;condominium;brick;;no;yes;no;no;no;500000
szczecin;tenement;39.12;2.0;3.0;4.0;1920.0;53.432222;14.555833;01.kwi;47.0;0.173;0.332;0.01;0.261;0.062;0.501;0.121;condominium;brick;low;no;no;no;no;yes;265000
szczecin;blockOfFlats;33.19;2.0;;3.0;2023.0;53.3935690898573;14.4802645965025;cze.29;0.0;1.852;3.488;1.023;1.754;0.815;4.484;0.858;condominium;brick;;yes;yes;no;yes;no;414875
szczecin;tenement;55.02;3.0;3.0;4.0;1940.0;53.4604452;14.5913118;kwi.58;1.0;0.668;0.751;0.32;1.033;0.719;0.887;0.692;condominium;brick;low;no;no;no;no;yes;315000
szczecin;tenement;72.07;3.0;1.0;1.0;1920.0;53.4476;14.56;lut.69;9.0;0.293;0.702;0.572;0.26;0.468;1.754;0.304;condominium;brick;;no;yes;no;no;yes;549000
szczecin;tenement;57.0;2.0;2.0;4.0;1900.0;53.4322;14.5413;sty.63;75.0;0.201;0.559;0.286;0.242;0.07;0.319;0.054;condominium;brick;;no;no;no;no;no;480000
szczecin;blockOfFlats;50.0;3.0;3.0;4.0;2009.0;53.4285438;14.5528116;0.79;67.0;0.288;0.285;0.268;0.245;0.068;0.593;0.085;condominium;concreteSlab;premium;no;no;no;no;yes;570000
szczecin;;60.0;3.0;3.0;3.0;2018.0;53.404167;14.503333;kwi.38;5.0;0.834;1.803;0.337;1.177;0.067;2.558;0.21;condominium;;premium;no;yes;no;no;no;729000
szczecin;blockOfFlats;60.0;2.0;;2.0;1930.0;53.4438433;14.5055732;kwi.32;9.0;0.467;0.179;0.226;0.28;0.274;1.677;0.249;condominium;brick;low;no;no;no;no;no;499000
szczecin;;63.68;3.0;2.0;2.0;;53.4480749159465;14.5417275141211;03.mar;11.0;0.12;0.929;0.154;0.345;0.284;0.969;0.156;cooperative;;;no;no;;no;no;325000
szczecin;blockOfFlats;76.0;4.0;2.0;2.0;2003.0;53.4527742;14.4779792;cze.39;4.0;0.24;02.lut;0.962;0.765;0.286;3.684;0.239;condominium;brick;;yes;yes;no;no;no;660000
szczecin;tenement;53.0;2.0;1.0;1.0;1920.0;53.383333;14.633333;cze.55;13.0;0.236;sty.43;0.096;0.155;1.362;;0.037;condominium;brick;;no;no;no;no;yes;419000
szczecin;blockOfFlats;52.14;2.0;3.0;4.0;1954.0;53.43232255;14.56468369;01.lut;14.0;0.368;0.704;0.107;0.061;0.216;0.387;0.588;condominium;brick;;no;no;no;no;yes;469000
szczecin;;48.0;3.0;5.0;5.0;;53.4465143;14.5782331;lut.81;2.0;0.7;1.261;1.057;0.768;0.203;1.798;0.381;condominium;;;no;yes;no;no;no;535000
szczecin;blockOfFlats;69.8;3.0;;2.0;2000.0;53.4633345;14.5543403;kwi.46;2.0;01.kwi;sty.23;0.841;0.669;0.742;1.598;0.116;condominium;;premium;no;yes;no;no;no;850000
szczecin;blockOfFlats;37.7;2.0;;3.0;2005.0;53.45575797;14.58396435;mar.91;8.0;0.209;1.364;0.979;0.998;0.006;0.852;0.372;condominium;brick;;no;yes;no;no;yes;399000
szczecin;apartmentBuilding;58.68;2.0;2.0;5.0;2010.0;53.4213319;14.5053902;mar.69;7.0;0.157;0.888;0.772;0.723;0.448;1.745;0.543;condominium;brick;premium;no;yes;yes;no;no;770000
szczecin;;61.48;2.0;1.0;1.0;1970.0;53.45750583;14.53529835;kwi.16;7.0;0.215;0.352;0.171;0.333;0.117;1.717;0.257;condominium;;premium;yes;no;no;no;no;539000
szczecin;;48.5;2.0;8.0;12.0;1983.0;53.3760801;14.651728;lip.99;13.0;0.127;0.345;0.368;0.167;0.387;;0.355;cooperative;concreteSlab;premium;no;yes;yes;no;yes;459000
szczecin;blockOfFlats;46.06;2.0;1.0;4.0;1976.0;53.44495;14.55971;02.kwi;8.0;0.084;0.632;0.784;0.048;0.397;1.545;0.085;cooperative;concreteSlab;;no;yes;no;no;yes;530000
szczecin;blockOfFlats;50.0;2.0;;4.0;2008.0;53.474167;14.537222;maj.86;1.0;0.888;2.189;0.795;0.494;0.598;3.013;0.662;condominium;;premium;no;yes;no;no;yes;550000
szczecin;;45.83;2.0;1.0;4.0;;53.4293273;14.5351696;sty.83;37.0;0.109;0.774;0.163;0.313;0.238;0.551;0.065;condominium;;;no;no;;no;no;545000
szczecin;;27.49;1.0;1.0;4.0;;53.42939122;14.53529835;sty.83;39.0;0.102;0.766;0.161;0.302;0.244;0.543;0.066;condominium;;;no;no;;no;no;354000
szczecin;;40.0;2.0;4.0;5.0;2020.0;53.3921376;14.4861837;06.maj;0.0;1.849;3.392;0.774;1.801;0.729;4.307;0.778;condominium;brick;premium;yes;yes;yes;no;no;569000
szczecin;;131.45;4.0;1.0;2.0;2016.0;53.4840291;14.5825067;cze.89;2.0;1.938;0.14;0.668;0.777;0.643;2.389;0.46;condominium;brick;premium;yes;yes;no;no;no;999000
szczecin;blockOfFlats;96.53;4.0;;2.0;1936.0;53.47830295;14.48476713;lip.92;4.0;0.363;kwi.14;0.231;0.534;0.738;;0.333;condominium;brick;low;yes;no;no;no;yes;855000
szczecin;tenement;26.79;2.0;5.0;5.0;1930.0;53.41966535;14.54780007;0.97;15.0;0.249;0.252;0.325;0.507;0.305;1.073;0.288;condominium;brick;premium;no;no;yes;no;no;430000
szczecin;;50.0;2.0;6.0;10.0;;53.3789087;14.6564845;08.kwi;24.0;0.24;0.101;0.287;0.131;0.063;;0.072;condominium;concreteSlab;;no;yes;yes;no;no;479000
szczecin;;48.07;2.0;11.0;12.0;;53.4525862;14.5249023;04.mar;3.0;0.349;0.586;0.762;0.571;0.846;1.207;0.087;cooperative;concreteSlab;;no;yes;yes;no;no;379000
szczecin;;32.0;1.0;3.0;8.0;1980.0;53.4270164;14.5123547;mar.25;9.0;0.429;sty.33;0.483;0.362;0.483;1.505;0.425;cooperative;concreteSlab;;no;no;yes;no;no;269000
szczecin;blockOfFlats;62.83;3.0;4.0;4.0;;53.4285438;14.5528116;0.79;67.0;0.288;0.285;0.268;0.245;0.068;0.593;0.085;condominium;concreteSlab;;yes;yes;no;no;yes;440000
szczecin;blockOfFlats;40.0;2.0;4.0;4.0;2020.0;53.3921376;14.4861837;06.maj;0.0;1.849;3.392;0.774;1.801;0.729;4.307;0.778;condominium;concreteSlab;premium;no;yes;yes;no;no;569000
szczecin;blockOfFlats;63.9;3.0;4.0;4.0;1985.0;53.3840553;14.6541372;lip.57;13.0;0.335;0.653;0.424;0.655;0.265;;0.184;cooperative;concreteSlab;;no;yes;no;no;yes;575000
szczecin;tenement;37.37;2.0;1.0;3.0;1930.0;53.455075;14.5474;mar.64;4.0;0.71;0.951;0.238;0.193;0.532;1.797;0.122;condominium;brick;low;no;no;no;no;yes;265000
szczecin;blockOfFlats;37.2;2.0;2.0;4.0;2001.0;53.43522975;14.57099899;sty.47;13.0;0.315;1.046;0.287;0.471;0.212;0.9;0.218;condominium;brick;premium;yes;no;no;no;yes;399000
szczecin;blockOfFlats;33.0;2.0;5.0;5.0;1975.0;53.432222;14.555833;01.kwi;47.0;0.173;0.332;0.01;0.261;0.062;0.501;0.121;condominium;concreteSlab;;no;no;yes;no;no;363000
szczecin;blockOfFlats;56.2;3.0;2.0;13.0;1982.0;53.375205;14.650193;lip.98;8.0;0.236;0.486;0.427;0.207;0.528;;0.406;cooperative;concreteSlab;low;yes;yes;yes;no;yes;550000
szczecin;;84.0;3.0;1.0;3.0;;53.4324083;14.536559;01.wrz;49.0;0.103;0.428;0.163;0.313;0.134;0.363;0.288;condominium;brick;premium;no;no;no;no;no;840000
szczecin;;54.0;2.0;8.0;10.0;1998.0;53.4049549;14.4990568;kwi.59;5.0;0.746;2.061;0.089;1.223;0.346;2.719;0.135;cooperative;concreteSlab;premium;no;yes;yes;no;no;525000
szczecin;blockOfFlats;30.0;1.0;1.0;1.0;;53.4348305207501;14.5684332376655;sty.36;14.0;0.399;0.877;0.421;0.407;0.224;0.757;0.233;condominium;concreteSlab;;no;no;yes;no;yes;399990
szczecin;;90.0;3.0;3.0;4.0;;53.43465;14.54547;sty.62;74.0;0.204;0.261;0.246;0.288;0.089;0.345;0.338;condominium;;;no;no;no;no;yes;499000
szczecin;tenement;48.5;2.0;;4.0;;53.4619394644377;14.5891551053665;kwi.67;1.0;0.512;0.603;0.362;0.849;0.774;0.713;0.616;condominium;brick;;no;no;no;no;yes;355000
szczecin;blockOfFlats;28.0;1.0;;4.0;1965.0;53.42935798;14.54286862;sty.37;77.0;0.193;0.441;0.054;0.238;0.062;0.042;0.01;condominium;brick;;yes;no;no;no;yes;319500
szczecin;blockOfFlats;28.maj;2.0;1.0;4.0;1980.0;53.4497592;14.575036;03.sie;2.0;0.509;0.882;0.711;0.522;0.227;1.455;0.203;condominium;concreteSlab;premium;no;no;;no;no;309000
szczecin;tenement;80.49;4.0;3.0;3.0;1920.0;53.43157;14.61499;mar.69;0.0;lut.73;mar.98;2.873;03.sty;2.798;3.542;2.672;condominium;brick;low;no;no;no;no;no;426000
szczecin;blockOfFlats;109.4;5.0;3.0;5.0;2000.0;53.4380772;14.5647013;sty.65;17.0;0.217;0.706;0.54;0.078;0.234;0.991;0.175;condominium;brick;;no;yes;no;no;no;798000
szczecin;tenement;80.61;3.0;3.0;3.0;1920.0;53.4360679;14.5450513;sty.76;45.0;0.083;0.257;0.294;0.151;0.102;0.256;0.301;condominium;brick;premium;no;no;no;no;yes;717000
szczecin;apartmentBuilding;95.6;4.0;2.0;2.0;2018.0;53.4801865;14.5428089;cze.43;2.0;1.561;2.796;1.187;0.744;0.382;3.058;0.176;condominium;brick;;yes;yes;no;no;no;898000
szczecin;apartmentBuilding;102.75;5.0;3.0;5.0;2000.0;53.4363301;14.5648962;sty.46;16.0;0.398;0.654;0.543;0.214;0.046;0.805;0.273;condominium;brick;premium;no;yes;no;no;no;850000
szczecin;blockOfFlats;47.3;3.0;;11.0;1978.0;53.4006223;14.52633985;mar.42;10.0;0.121;0.873;0.285;0.309;0.287;2.165;0.273;condominium;concreteSlab;low;no;yes;no;no;no;389999
szczecin;tenement;85.89;4.0;1.0;4.0;1930.0;53.4241795;14.5485858;0.82;46.0;0.144;0.189;0.207;0.082;0.118;0.672;0.126;condominium;brick;premium;no;yes;no;no;yes;679000
szczecin;tenement;44.73;2.0;1.0;3.0;1930.0;53.44593035;14.56016773;lut.51;8.0;0.114;0.731;0.728;0.091;0.484;1.637;0.19;condominium;brick;low;yes;no;no;no;yes;265000
szczecin;tenement;91.03;3.0;3.0;4.0;1930.0;53.4241661;14.5415774;sty.29;27.0;0.149;0.494;0.25;0.383;0.222;0.596;0.285;condominium;brick;;no;no;no;no;yes;599000
szczecin;;124.7;6.0;;1.0;1994.0;53.3633702;14.6603841;wrz.38;5.0;0.336;1.398;0.466;0.362;0.476;;0.518;condominium;brick;low;yes;no;no;no;no;890000
szczecin;blockOfFlats;69.0;3.0;3.0;3.0;2005.0;53.3658;14.6614;wrz.24;9.0;0.448;sty.33;0.22;0.197;0.232;;0.24;cooperative;brick;;yes;yes;no;no;no;620000
szczecin;tenement;67.0;2.0;4.0;4.0;1930.0;53.4393389349746;14.5323882132537;lut.59;20.0;0.047;0.116;0.672;0.259;0.191;0.215;0.452;condominium;brick;low;no;no;no;no;yes;499000
szczecin;apartmentBuilding;42.0;2.0;;6.0;2023.0;53.4037108;14.5267092;mar.15;16.0;0.355;0.539;0.444;0.287;0.156;1.822;0.23;condominium;brick;;yes;no;yes;no;no;490000
szczecin;blockOfFlats;42.0;2.0;2.0;4.0;1989.0;53.458889;14.531111;kwi.41;7.0;0.349;0.49;0.409;0.439;0.411;1.844;0.481;cooperative;concreteSlab;premium;no;no;no;no;yes;485000
szczecin;blockOfFlats;98.92;4.0;2.0;2.0;2010.0;53.4656376;14.5423955;kwi.86;11.0;0.209;1.371;0.152;0.072;0.342;lut.41;0.366;condominium;;premium;yes;yes;no;no;no;890000
szczecin;tenement;53.0;2.0;3.0;3.0;1890.0;53.432222;14.555833;01.kwi;47.0;0.173;0.332;0.01;0.261;0.062;0.501;0.121;condominium;brick;premium;no;no;no;no;no;629000
szczecin;tenement;64.0;3.0;2.0;4.0;1958.0;53.4285438;14.5528116;0.79;67.0;0.288;0.285;0.268;0.245;0.068;0.593;0.085;condominium;brick;low;no;no;no;no;yes;430000
szczecin;blockOfFlats;64.65;3.0;3.0;4.0;2000.0;53.365833;14.661389;wrz.24;9.0;0.449;1.328;0.216;0.195;0.228;;0.236;cooperative;brick;low;no;yes;no;no;no;585000
szczecin;tenement;56.02;3.0;4.0;4.0;1930.0;53.42912835;14.53981716;sty.54;58.0;0.055;0.621;0.201;0.127;0.038;0.245;0.198;condominium;brick;premium;yes;no;;no;no;445000
szczecin;tenement;59.16;2.0;4.0;4.0;1930.0;53.42912835;14.53981716;sty.54;58.0;0.055;0.621;0.201;0.127;0.038;0.245;0.198;condominium;brick;premium;yes;no;;no;no;465000
szczecin;tenement;48.05;2.0;3.0;3.0;1939.0;53.4285438;14.5528116;0.79;67.0;0.288;0.285;0.268;0.245;0.068;0.593;0.085;condominium;brick;low;yes;no;no;no;yes;350000
szczecin;blockOfFlats;49.26;2.0;4.0;4.0;1980.0;53.4285438;14.5528116;0.79;67.0;0.288;0.285;0.268;0.245;0.068;0.593;0.085;condominium;concreteSlab;;yes;yes;no;no;yes;385000
szczecin;blockOfFlats;34.68;2.0;3.0;3.0;2003.0;53.4613134;14.5425304;kwi.39;3.0;0.591;0.972;0.431;0.551;0.024;2.253;0.119;condominium;;low;yes;yes;no;no;no;385000
