m;type;squareMeters;rooms;floor;floorCount;buildYear;latitude;longitude;centreDistance;poiCount;schoolDistance;clinicDistance;postOfficeDistance;kindergartenDistance;restaurantDistance;collegeDistance;pharmacyDistance;ownership;buildingMaterial;condition;hasParkingSpace;hasBalcony;hasElevator;hasSecurity;hasStorageRoom;price
lodz;apartmentBuilding;45.0;2.0;2.0;6.0;2014.0;51.76390911;19.46502686;02.sie;27.0;0.108;0.643;0.276;0.225;0.181;0.158;0.465;condominium;brick;;yes;yes;yes;no;no;2950
lodz;apartmentBuilding;37.0;2.0;5.0;7.0;2014.0;51.74435;19.44682;kwi.17;1.0;0.584;1.697;1.067;0.689;0.441;0.636;0.876;condominium;brick;;yes;yes;yes;no;no;1700
lodz;apartmentBuilding;51.56;2.0;1.0;12.0;2022.0;51.7590477;19.4563866;02.maj;45.0;0.326;0.236;0.279;0.223;0.066;0.946;0.059;condominium;brick;;yes;yes;yes;no;no;2600
lodz;;54.42;3.0;3.0;3.0;;51.749871;19.4739014;mar.76;6.0;0.251;0.144;0.761;0.604;0.362;1.139;0.433;condominium;;;yes;yes;yes;no;yes;3100
lodz;blockOfFlats;45.0;2.0;3.0;4.0;;51.78194;19.4868;02.lut;8.0;0.465;1.348;0.621;0.102;0.156;0.905;0.167;condominium;;;yes;yes;no;no;no;1500
lodz;apartmentBuilding;40.0;2.0;1.0;1.0;;51.7508;19.45619;mar.42;19.0;0.583;0.77;0.477;0.478;0.254;0.233;0.192;condominium;brick;;no;yes;no;no;no;2000
lodz;tenement;28.0;1.0;1.0;1.0;;51.7650595;19.4527906;sty.83;60.0;0.123;0.231;0.291;0.2;0.168;1.0;0.022;condominium;brick;;no;no;no;yes;no;1700
lodz;tenement;36.0;2.0;1.0;1.0;;51.7650595;19.4527906;sty.83;60.0;0.123;0.231;0.291;0.2;0.168;1.0;0.022;condominium;brick;;no;no;no;yes;no;2300
lodz;tenement;31.0;1.0;1.0;1.0;;51.7650595;19.4527906;sty.83;60.0;0.123;0.231;0.291;0.2;0.168;1.0;0.022;condominium;brick;;no;yes;no;yes;no;1800
lodz;blockOfFlats;38.0;2.0;;4.0;;51.7941911181811;19.3880114485665;04.sie;16.0;0.064;3.051;0.398;0.106;0.378;0.746;0.176;condominium;;;no;no;no;no;yes;1100
lodz;blockOfFlats;38.0;2.0;4.0;10.0;;51.786796;19.4373361;sty.34;19.0;0.077;0.253;0.603;0.219;0.258;0.55;0.223;condominium;;;yes;yes;yes;no;yes;1600
lodz;blockOfFlats;49.2;2.0;3.0;4.0;2004.0;51.743333;19.562219;sie.53;11.0;0.056;2.284;0.198;0.162;0.42;4.368;0.47;condominium;concreteSlab;;yes;yes;no;no;yes;2000
lodz;apartmentBuilding;56.0;2.0;2.0;3.0;;51.743333;19.562219;sie.53;11.0;0.056;2.284;0.198;0.162;0.42;4.368;0.47;condominium;brick;;no;no;no;no;no;1400
lodz;blockOfFlats;48.0;3.0;9.0;11.0;;51.7725542;19.4767836;sty.81;12.0;0.43;0.398;0.713;0.384;0.387;0.44;0.353;condominium;concreteSlab;;yes;yes;yes;no;no;1950
lodz;apartmentBuilding;47.12;2.0;;;2023.0;51.7855625;19.3817711;05.kwi;1.0;0.547;2.761;0.913;0.773;0.137;1.048;0.738;condominium;brick;premium;yes;yes;yes;no;no;2200
lodz;apartmentBuilding;55.0;3.0;4.0;4.0;2022.0;51.7729073;19.4371406;sty.54;8.0;0.431;1.106;0.4;0.497;0.304;1.455;0.277;condominium;brick;;yes;yes;yes;yes;no;3500
lodz;;54.0;2.0;4.0;4.0;2022.0;51.7729073;19.4371406;sty.54;8.0;0.431;1.106;0.4;0.497;0.304;1.455;0.277;condominium;;;yes;yes;yes;yes;no;3200
lodz;;36.09;2.0;3.0;3.0;;51.74395735;19.4765466;kwi.44;6.0;0.112;0.542;1.025;0.57;0.4;1.401;0.201;condominium;brick;;no;no;;no;no;1700
lodz;apartmentBuilding;29.mar;1.0;4.0;5.0;2021.0;51.7215564;19.5016009;07.kwi;2.0;0.733;1.097;0.989;0.363;0.662;2.478;0.439;condominium;brick;;no;yes;yes;yes;no;1700
lodz;blockOfFlats;45.2;2.0;3.0;4.0;1970.0;51.73221;19.49475;cze.13;24.0;0.202;1.474;0.437;0.156;0.069;1.842;0.157;condominium;concreteSlab;;no;yes;no;no;yes;2000
lodz;apartmentBuilding;71.11;4.0;1.0;5.0;2018.0;51.74706665;19.50442314;maj.13;3.0;0.387;0.996;0.703;0.292;0.667;2.913;0.304;condominium;brick;;yes;yes;yes;no;yes;3000
lodz;blockOfFlats;28.0;1.0;5.0;5.0;;51.7291043005921;19.4716572810291;maj.94;22.0;0.258;0.678;0.124;0.146;0.415;0.251;0.167;condominium;;;no;no;yes;no;no;1590
lodz;apartmentBuilding;29.0;1.0;7.0;7.0;2023.0;51.7590410636481;19.4703983382175;lut.72;7.0;0.262;0.581;0.882;0.297;0.269;0.618;0.402;condominium;brick;premium;no;yes;yes;yes;no;2090
lodz;apartmentBuilding;53.72;3.0;2.0;11.0;2019.0;51.7614102;19.5135299;kwi.62;4.0;0.275;0.721;1.266;0.694;0.409;sty.22;0.49;condominium;brick;;yes;yes;yes;yes;no;2800
lodz;blockOfFlats;31.49;1.0;2.0;4.0;;51.77863448;19.47474718;sty.41;26.0;0.128;0.533;0.318;0.117;0.088;0.133;0.011;condominium;brick;;no;no;;no;no;1200
lodz;apartmentBuilding;26.0;1.0;3.0;6.0;;51.78236;19.4463;0.59;38.0;0.466;0.961;0.307;0.328;0.199;0.32;0.268;condominium;brick;;no;yes;yes;no;yes;1950
lodz;tenement;75.0;3.0;2.0;3.0;;51.7605683;19.4582535;lut.34;45.0;0.13;0.202;0.49;0.257;0.019;0.743;0.142;condominium;brick;;no;no;no;yes;no;2300
lodz;;74.17;4.0;1.0;4.0;2007.0;51.75328;19.48219;mar.66;15.0;0.253;0.183;0.096;0.315;0.06;1.595;0.309;condominium;brick;;no;no;yes;no;no;2500
lodz;blockOfFlats;55.0;2.0;;4.0;2007.0;51.8214268981309;19.434281302039;kwi.66;12.0;0.591;0.491;0.241;0.386;0.383;3.112;0.168;condominium;;;yes;yes;no;yes;no;1700
lodz;blockOfFlats;74.0;4.0;1.0;4.0;1980.0;51.7715;19.4423;sty.41;17.0;0.138;0.817;0.331;0.481;0.242;1.521;0.115;condominium;brick;;yes;no;no;no;no;2100
lodz;;29.0;2.0;4.0;4.0;;51.7773564;19.4569698;0.49;33.0;0.092;0.401;0.372;0.127;0.074;0.524;0.068;condominium;;;no;no;yes;no;yes;1700
lodz;apartmentBuilding;34.0;2.0;4.0;4.0;;51.7480433;19.4752577;mar.98;5.0;0.318;0.103;0.842;0.668;0.527;1.222;0.465;condominium;brick;;yes;yes;yes;yes;no;1950
lodz;apartmentBuilding;35.0;2.0;2.0;5.0;2015.0;51.74818259;19.4226265;kwi.32;16.0;0.344;0.255;0.434;0.196;0.475;2.095;0.074;condominium;brick;;yes;yes;yes;yes;no;1600
lodz;apartmentBuilding;40.0;2.0;1.0;6.0;2022.0;51.74449398;19.44543274;kwi.17;0.0;0.669;1.603;1.163;0.688;0.512;0.694;0.811;condominium;brick;;yes;yes;yes;no;no;2100
lodz;blockOfFlats;44.9;2.0;2.0;4.0;2023.0;51.743333;19.562219;sie.53;11.0;0.056;2.284;0.198;0.162;0.42;4.368;0.47;condominium;;;no;yes;yes;no;no;2600
lodz;apartmentBuilding;72.0;3.0;2.0;5.0;2013.0;51.79598273;19.38546181;05.mar;15.0;0.206;3.317;0.149;0.34;0.316;1.011;0.236;condominium;brick;;no;yes;yes;yes;no;3700
lodz;blockOfFlats;43.0;2.0;1.0;4.0;;51.7635982001973;19.5051431943384;4.0;8.0;0.193;0.931;1.109;0.068;0.541;1.312;0.166;condominium;;;no;yes;no;no;no;1650
lodz;;31.0;1.0;4.0;4.0;2021.0;51.7942;19.44745;01.maj;17.0;0.102;0.725;0.185;0.189;0.09;1.029;0.273;condominium;;;no;no;no;no;no;1487
lodz;blockOfFlats;42.42;2.0;3.0;4.0;;51.7417642997564;19.3981437805336;maj.89;27.0;0.237;0.518;0.27;0.337;0.235;3.779;0.257;condominium;;;no;yes;no;no;no;1900
lodz;apartmentBuilding;43.0;2.0;4.0;7.0;;51.776391;19.472108;sty.32;25.0;0.147;0.241;0.565;0.188;0.203;0.117;0.103;condominium;brick;;no;yes;yes;no;no;2200
lodz;blockOfFlats;83.0;3.0;5.0;5.0;2014.0;51.7640403;19.4783776;lut.53;20.0;0.142;0.318;0.893;0.097;0.375;0.765;0.128;condominium;;;yes;yes;yes;yes;no;3200
lodz;apartmentBuilding;62.0;3.0;2.0;16.0;2019.0;51.76189047;19.46657181;lut.33;26.0;0.298;0.563;0.504;0.27;0.267;0.266;0.297;condominium;brick;premium;yes;yes;yes;no;no;3500
lodz;apartmentBuilding;32.0;2.0;4.0;5.0;2022.0;51.7811995;19.4434207;0.78;30.0;0.249;0.971;0.228;0.51;0.212;0.443;0.224;condominium;brick;premium;no;yes;yes;no;no;1850
lodz;apartmentBuilding;45.0;2.0;9.0;13.0;2016.0;51.76189047;19.46657181;lut.33;26.0;0.298;0.563;0.504;0.27;0.267;0.266;0.297;condominium;brick;;yes;no;yes;no;no;2500
lodz;apartmentBuilding;46.0;2.0;2.0;4.0;;51.76189047;19.46657181;lut.33;26.0;0.298;0.563;0.504;0.27;0.267;0.266;0.297;condominium;brick;;yes;no;yes;no;no;2000
lodz;blockOfFlats;38.0;2.0;2.0;4.0;;51.7469;19.49739;kwi.84;17.0;0.353;1.129;0.229;0.138;0.201;lut.75;0.109;condominium;;;yes;yes;no;no;no;1550
lodz;tenement;61.0;3.0;3.0;4.0;;51.75757;19.47009;lut.86;11.0;0.105;0.486;0.858;0.17;0.431;0.768;0.435;condominium;brick;;no;no;;no;no;2100
lodz;apartmentBuilding;33.55;1.0;8.0;8.0;2016.0;51.749871;19.4739014;mar.76;6.0;0.251;0.144;0.761;0.604;0.362;1.139;0.433;condominium;brick;;no;no;yes;yes;no;2250
lodz;blockOfFlats;46.6;2.0;2.0;2.0;1970.0;51.7779092;19.4234137;lut.19;14.0;0.317;0.703;0.485;0.229;0.304;0.944;0.22;condominium;concreteSlab;premium;yes;yes;yes;no;yes;2300
lodz;;36.1;2.0;1.0;4.0;;51.78855;19.47578;sty.64;16.0;0.131;1.459;0.288;0.415;0.266;1.227;0.249;condominium;;;no;no;;no;no;1700
lodz;apartmentBuilding;41.66;2.0;2.0;6.0;2021.0;51.74581;19.4372359;kwi.15;3.0;0.738;1.031;0.992;0.757;0.458;1.131;0.572;condominium;brick;;yes;yes;yes;no;no;2000
lodz;blockOfFlats;45.0;2.0;3.0;4.0;;51.7804936559269;19.4854883077723;02.gru;11.0;0.414;1.178;0.463;0.227;0.06;0.806;0.096;condominium;concreteSlab;;no;yes;no;yes;no;2200
lodz;apartmentBuilding;60.0;2.0;1.0;4.0;2012.0;51.7907149221086;19.454955675212;01.lut;21.0;0.208;0.147;0.119;0.272;0.254;0.936;0.048;condominium;brick;premium;yes;yes;no;no;no;2100
lodz;apartmentBuilding;47.0;2.0;1.0;8.0;2021.0;51.7789745;19.4806643;01.sie;21.0;0.194;0.813;0.092;0.157;0.041;0.458;0.317;condominium;brick;;no;yes;yes;yes;no;2200
lodz;apartmentBuilding;50.0;2.0;5.0;8.0;2023.0;51.739615;19.450948;kwi.67;9.0;0.211;1.595;0.594;0.226;0.523;0.631;0.491;condominium;brick;premium;yes;yes;yes;no;yes;2600
lodz;apartmentBuilding;29.0;2.0;3.0;7.0;2022.0;51.76723138;19.47791129;lut.25;12.0;0.261;0.491;0.858;0.272;0.056;0.805;0.36;condominium;brick;;no;yes;yes;yes;no;1800
lodz;blockOfFlats;38.9;2.0;5.0;5.0;;51.8002;19.4457;lut.17;11.0;0.508;1.347;0.575;0.021;0.465;1.681;0.43;condominium;brick;;no;no;yes;no;no;1400
lodz;apartmentBuilding;56.0;2.0;1.0;6.0;2021.0;51.74887;19.46807;mar.74;9.0;0.322;0.411;0.891;0.188;0.282;0.728;0.439;condominium;brick;;yes;yes;yes;no;no;2900
lodz;;30.maj;1.0;3.0;4.0;;51.76839;19.43863;sty.83;6.0;0.304;0.762;0.119;0.466;0.508;1.905;0.234;condominium;;;no;no;;no;no;1400
lodz;apartmentBuilding;35.0;1.0;2.0;2.0;;51.75202;19.49213;kwi.17;3.0;0.322;0.634;0.518;0.551;0.29;2.186;0.517;condominium;brick;;no;yes;no;no;no;1700
lodz;blockOfFlats;36.0;2.0;6.0;7.0;1960.0;51.7858985476192;19.4490288672773;0.63;19.0;0.381;0.548;0.186;0.166;0.062;0.302;0.169;condominium;brick;;no;no;yes;no;no;1500
lodz;blockOfFlats;32.43;1.0;9.0;10.0;;51.76;19.4858;mar.21;16.0;0.328;0.154;0.285;0.202;0.197;1.361;0.464;condominium;;;no;yes;yes;no;no;1450
lodz;apartmentBuilding;36.87;2.0;;3.0;;51.74079;19.57561;wrz.47;6.0;0.146;3.211;0.838;0.128;0.129;;0.453;condominium;brick;;no;yes;no;no;no;1500
lodz;apartmentBuilding;30.0;1.0;1.0;7.0;;51.7471;19.5058;maj.19;3.0;0.457;0.967;0.798;0.387;0.761;2.898;0.385;condominium;brick;;yes;yes;yes;yes;no;1600
lodz;blockOfFlats;40.0;2.0;3.0;4.0;;51.7787;19.4261;2.0;13.0;0.126;0.895;0.602;0.176;0.256;0.944;0.249;condominium;brick;;yes;yes;no;yes;yes;1700
lodz;tenement;32.0;1.0;1.0;1.0;;51.7741989;19.4528189;0.82;43.0;0.122;0.062;0.156;0.214;0.185;0.933;0.029;condominium;brick;;no;no;;no;no;1600
lodz;blockOfFlats;45.0;2.0;11.0;11.0;;51.7424024;19.470725;kwi.48;9.0;0.346;0.723;0.618;0.154;0.661;sty.13;0.105;condominium;;;no;no;yes;no;no;1300
lodz;;42.0;2.0;3.0;4.0;;51.7434119;19.4037229;05.maj;25.0;0.441;0.574;0.314;0.178;0.173;3.444;0.287;condominium;;;no;yes;no;no;yes;1900
lodz;apartmentBuilding;40.0;2.0;1.0;4.0;2020.0;51.7709492;19.4617189;sty.27;41.0;0.31;0.717;0.17;0.032;0.195;0.807;0.18;condominium;brick;;no;yes;no;no;no;2050
lodz;blockOfFlats;43.0;2.0;3.0;10.0;;51.7433892;19.4822765;kwi.64;5.0;0.335;0.809;0.895;0.625;0.295;1.783;0.444;condominium;;;yes;yes;no;no;no;1600
lodz;apartmentBuilding;80.0;3.0;1.0;2.0;2020.0;51.7309;19.4325;maj.83;1.0;0.392;2.192;0.538;0.964;1.082;1.355;0.903;condominium;brick;;no;yes;no;yes;yes;3800
lodz;apartmentBuilding;43.0;2.0;4.0;10.0;1976.0;51.7897098698417;19.423951626031;lut.31;11.0;0.227;0.771;0.47;0.31;0.135;0.544;0.415;condominium;brick;;no;yes;yes;yes;yes;1400
lodz;blockOfFlats;43.2;2.0;7.0;10.0;;51.7389168465119;19.4830538514481;05.gru;10.0;0.169;0.812;0.472;0.543;0.318;1.429;0.377;condominium;;;yes;no;yes;no;no;2100
lodz;blockOfFlats;84.83;3.0;4.0;5.0;2008.0;51.764;19.4784;lut.54;21.0;0.139;0.317;0.889;0.101;0.38;0.767;0.128;condominium;brick;;yes;yes;yes;yes;no;2450
lodz;apartmentBuilding;73.2;3.0;1.0;4.0;2012.0;51.7729073;19.4371406;sty.54;8.0;0.431;1.106;0.4;0.497;0.304;1.455;0.277;condominium;brick;;yes;yes;yes;no;no;3000
lodz;;32.52;2.0;3.0;10.0;;51.7607688;19.49360101;mar.53;5.0;0.242;0.513;0.259;0.369;0.189;1.261;0.426;condominium;;premium;yes;no;yes;no;no;1900
lodz;;28.0;1.0;6.0;10.0;;51.79598273;19.38546181;05.mar;15.0;0.206;3.317;0.149;0.34;0.316;1.011;0.236;condominium;;;no;no;yes;no;no;1120
lodz;;51.0;2.0;1.0;4.0;1990.0;51.7462077;19.5669492;sie.66;7.0;0.441;02.kwi;0.548;0.207;0.356;4.382;0.44;condominium;;;no;no;;no;no;1190
lodz;;39.0;2.0;2.0;3.0;;51.776392;19.4221507;lut.32;13.0;0.191;0.521;0.327;0.08;0.348;1.083;0.24;condominium;;;no;no;no;no;no;1050
lodz;apartmentBuilding;62.28;3.0;4.0;7.0;2022.0;51.7867;19.3906;kwi.45;5.0;0.251;2.334;0.898;0.751;0.453;0.463;0.258;condominium;brick;premium;yes;yes;yes;yes;no;3500
lodz;apartmentBuilding;46.57;2.0;3.0;6.0;2016.0;51.76186;19.46638;lut.33;26.0;0.292;0.55;0.505;0.256;0.256;0.272;0.288;condominium;brick;;no;yes;yes;no;yes;2150
lodz;;26.0;2.0;;;;51.77422;19.47332;sty.51;22.0;0.214;0.113;0.655;0.089;0.204;0.201;0.319;condominium;;;no;no;;no;no;1600
lodz;;36.0;2.0;8.0;8.0;;51.76111;19.45813;lut.28;48.0;0.07;0.258;0.538;0.253;0.035;0.719;0.184;condominium;;;no;yes;no;no;no;1999
lodz;apartmentBuilding;52.07;2.0;6.0;6.0;2023.0;51.7493;19.4695;mar.72;7.0;0.32;0.322;0.982;0.297;0.389;0.83;0.379;condominium;brick;premium;yes;yes;yes;yes;no;3200
lodz;apartmentBuilding;29.0;1.0;7.0;8.0;;51.7675809;19.4429335;sty.75;16.0;0.313;0.54;0.353;0.266;0.229;1.715;0.265;condominium;brick;;yes;yes;yes;yes;no;1600
lodz;blockOfFlats;65.0;2.0;3.0;5.0;1996.0;51.73279245;19.46463883;maj.46;12.0;0.165;0.63;0.301;0.055;0.435;0.406;0.217;condominium;;premium;no;yes;no;no;no;2300
lodz;apartmentBuilding;42.0;2.0;5.0;6.0;2023.0;51.74888668;19.4699234;mar.77;6.0;0.267;0.285;0.96;0.31;0.408;0.855;0.426;condominium;brick;premium;yes;yes;yes;no;no;2300
lodz;blockOfFlats;38.4;2.0;4.0;4.0;;51.77531;19.42125;lut.41;13.0;0.129;0.397;0.245;0.124;0.431;1.191;0.197;condominium;brick;;yes;yes;no;no;no;1300
lodz;blockOfFlats;44.0;2.0;3.0;3.0;;51.7854179;19.4464403;0.72;21.0;0.334;0.716;0.28;0.03;0.219;0.116;0.159;condominium;;;no;no;no;no;no;1500
lodz;apartmentBuilding;35.0;1.0;3.0;3.0;;51.7507013;19.4474225;mar.46;7.0;0.339;1.085;0.701;1.004;0.233;0.453;0.549;condominium;brick;;yes;yes;yes;yes;no;1800
lodz;blockOfFlats;27.0;1.0;2.0;4.0;;51.79598273;19.38546181;05.mar;15.0;0.206;3.317;0.149;0.34;0.316;1.011;0.236;condominium;;;yes;yes;no;no;no;1580
lodz;apartmentBuilding;79.56;3.0;2.0;6.0;2014.0;51.7469836;19.5719826;sie.93;3.0;0.781;2.686;0.775;0.44;0.499;4.598;0.247;condominium;brick;;yes;yes;yes;yes;no;4000
lodz;blockOfFlats;27.18;1.0;2.0;4.0;;51.7445826;19.49572802;kwi.98;19.0;0.206;1.184;0.346;0.059;0.355;2.498;0.096;condominium;;;yes;no;;no;no;1850
lodz;;42.0;2.0;3.0;4.0;;51.7886317;19.4747102;sty.58;16.0;0.079;1.385;0.33;0.373;0.192;sty.23;0.28;condominium;;;no;no;;no;no;1100
lodz;blockOfFlats;29.sie;1.0;10.0;11.0;1970.0;51.7941;19.4011;mar.95;13.0;0.188;2.412;0.152;0.178;0.575;0.639;0.174;condominium;concreteSlab;;no;yes;yes;no;no;1600
lodz;blockOfFlats;34.3;2.0;2.0;2.0;1940.0;51.749;19.4849;kwi.17;8.0;0.318;0.33;0.59;0.234;0.315;1.886;0.123;condominium;brick;;no;no;no;no;no;1600
lodz;apartmentBuilding;80.0;3.0;2.0;2.0;;51.7454222;19.5712617;sie.97;3.0;0.671;2.707;0.67;0.475;0.327;4.666;0.415;condominium;brick;;no;yes;yes;yes;yes;4000
lodz;;83.0;4.0;3.0;4.0;2021.0;51.7942;19.44745;01.maj;17.0;0.102;0.725;0.185;0.189;0.09;1.029;0.273;condominium;;;no;no;no;no;no;3314
lodz;blockOfFlats;53.74;2.0;2.0;3.0;;51.7747;19.4319;sty.75;6.0;0.507;1.066;0.599;0.508;0.308;1.458;0.331;condominium;brick;;no;no;no;no;yes;1450
lodz;;35.0;1.0;;4.0;2024.0;51.77124;19.47166;sty.63;14.0;0.5;0.333;0.523;0.351;0.075;0.504;0.087;condominium;;;no;no;;no;no;1671
lodz;blockOfFlats;28.0;2.0;1.0;10.0;;51.7943829;19.4850869;lut.53;5.0;0.121;2.168;0.628;0.213;0.405;2.022;0.267;condominium;;;yes;no;yes;no;no;1500
lodz;blockOfFlats;32.0;1.0;6.0;6.0;;51.8077189;19.4391243;03.lis;1.0;0.927;1.133;01.kwi;0.238;1.136;2.487;0.862;condominium;;;yes;yes;yes;no;no;1300
lodz;blockOfFlats;48.0;2.0;3.0;3.0;;51.7295918;19.4605894;maj.79;13.0;0.234;1.052;0.341;0.147;0.021;0.529;0.171;condominium;concreteSlab;;no;no;;no;no;1300
lodz;apartmentBuilding;61.32;2.0;4.0;6.0;2020.0;51.753353;19.48244;mar.66;15.0;0.236;0.187;0.084;0.301;0.069;01.cze;0.318;condominium;brick;premium;yes;yes;yes;no;no;2500
lodz;apartmentBuilding;53.0;2.0;1.0;3.0;2019.0;51.711092;19.477038;lip.98;1.0;0.56;0.862;0.803;0.607;0.62;2.178;0.47;condominium;brick;premium;yes;yes;yes;no;yes;2950
lodz;;71.0;3.0;4.0;4.0;;51.75317987;19.4809189;mar.63;14.0;0.323;0.215;0.154;0.369;0.068;1.549;0.311;condominium;brick;;yes;no;yes;yes;no;3500
lodz;blockOfFlats;65.0;3.0;5.0;5.0;1980.0;51.76166667;19.46416667;02.mar;35.0;0.239;0.419;0.532;0.125;0.154;0.357;0.222;condominium;;premium;yes;yes;yes;yes;yes;3000
lodz;apartmentBuilding;30.0;1.0;3.0;4.0;2021.0;51.74821235;19.46683781;mar.79;9.0;0.23;0.497;0.786;0.088;0.191;0.642;0.535;condominium;brick;premium;no;yes;yes;no;no;1600
lodz;blockOfFlats;43.0;2.0;5.0;5.0;2023.0;51.743333;19.562219;sie.53;11.0;0.056;2.284;0.198;0.162;0.42;4.368;0.47;condominium;;;no;yes;yes;no;no;2600
lodz;apartmentBuilding;52.0;3.0;1.0;5.0;2019.0;51.74581;19.4372359;kwi.15;3.0;0.738;1.031;0.992;0.757;0.458;1.131;0.572;condominium;brick;;yes;yes;yes;no;no;2600
lodz;blockOfFlats;28.0;1.0;3.0;4.0;1970.0;51.80527778;19.37055556;cze.37;0.0;0.666;kwi.61;0.721;0.8;0.625;2.467;0.529;condominium;concreteSlab;;no;yes;no;no;yes;1300
lodz;blockOfFlats;56.0;2.0;2.0;4.0;1994.0;51.7543717624271;19.5240466079538;maj.64;8.0;0.343;0.695;0.317;0.294;0.142;1.985;0.281;condominium;;;no;yes;no;no;yes;1900
lodz;tenement;30.0;2.0;;4.0;;51.7729631043237;19.460584824254;01.mar;39.0;0.09;0.562;0.086;0.151;0.304;0.752;0.291;condominium;brick;;no;no;no;no;yes;2000
lodz;tenement;42.0;2.0;;3.0;1889.0;51.7578;19.482;mar.23;13.0;0.353;0.491;0.413;0.26;0.221;1.242;0.285;condominium;brick;;no;no;no;yes;yes;1950
lodz;apartmentBuilding;46.85;2.0;1.0;4.0;2013.0;51.7527328;19.4688657;mar.34;11.0;0.453;0.525;0.835;0.245;0.485;0.916;0.05;condominium;brick;;yes;yes;yes;yes;no;2100
lodz;apartmentBuilding;61.97;3.0;1.0;4.0;2013.0;51.7527328;19.4688657;mar.34;11.0;0.453;0.525;0.835;0.245;0.485;0.916;0.05;condominium;brick;;yes;yes;yes;yes;no;3700
lodz;blockOfFlats;46.0;2.0;1.0;1.0;;51.7864662;19.4394569;sty.19;17.0;0.191;0.384;0.64;0.08;0.253;0.401;0.218;condominium;;;yes;no;no;no;yes;1800
lodz;apartmentBuilding;105.0;4.0;2.0;2.0;2005.0;51.743333;19.562219;sie.53;11.0;0.056;2.284;0.198;0.162;0.42;4.368;0.47;condominium;brick;;yes;yes;no;yes;no;3300
lodz;apartmentBuilding;68.73;3.0;3.0;4.0;2016.0;51.7296134;19.3961108;07.kwi;0.0;sty.32;1.863;1.363;1.035;1.007;3.849;01.sty;condominium;brick;premium;yes;no;yes;no;yes;3000
lodz;;50.0;2.0;1.0;5.0;;51.77255;19.47678;sty.81;12.0;0.43;0.398;0.714;0.384;0.386;0.44;0.353;condominium;;;yes;yes;no;no;no;2700
lodz;blockOfFlats;45.0;2.0;3.0;3.0;2016.0;51.7381822;19.456695;kwi.82;5.0;0.065;sty.17;0.536;0.358;0.746;0.589;0.189;condominium;;premium;yes;yes;yes;no;no;1600
lodz;apartmentBuilding;62.24;2.0;4.0;5.0;2016.0;51.7528935;19.4782045;mar.57;11.0;0.199;0.351;0.331;0.523;0.124;sty.47;0.383;condominium;brick;;yes;no;yes;yes;no;2300
lodz;;87.0;3.0;2.0;2.0;;51.7741219;19.47368321;sty.54;20.0;0.219;0.139;0.648;0.116;0.231;0.21;0.324;condominium;;;yes;yes;no;no;no;3200
lodz;;39.0;2.0;3.0;4.0;;51.7747802;19.4789659;sty.83;16.0;0.263;0.505;0.444;0.314;0.482;0.388;0.256;condominium;;premium;yes;yes;no;no;yes;1850
lodz;blockOfFlats;28.0;1.0;4.0;4.0;1970.0;51.7842648637626;19.408766940024;mar.18;2.0;0.763;1.342;0.713;0.714;0.451;0.465;0.591;condominium;concreteSlab;;no;yes;no;no;no;1200
lodz;apartmentBuilding;31.0;1.0;4.0;5.0;2021.0;51.74845992;19.4672424;mar.77;10.0;0.262;0.467;0.823;0.119;0.219;0.669;0.499;condominium;brick;;yes;yes;yes;no;yes;1700
lodz;blockOfFlats;72.0;3.0;8.0;10.0;;51.7937941;19.4532276;sty.37;21.0;0.029;0.496;0.337;0.2;0.176;1.127;0.097;condominium;brick;;yes;yes;yes;no;no;2200
lodz;blockOfFlats;27.0;1.0;3.0;10.0;;51.7428858;19.4933013;05.maj;15.0;0.126;1.213;0.523;0.231;0.342;2.248;0.247;condominium;concreteSlab;;yes;yes;yes;no;yes;1250
lodz;tenement;68.0;3.0;;;1921.0;51.73170245;19.44648751;maj.57;16.0;0.061;1.863;0.48;0.24;0.192;0.429;0.143;condominium;concreteSlab;;yes;no;;no;no;2100
lodz;;56.0;2.0;;5.0;;51.7351201;19.4343383;maj.35;1.0;0.843;1.827;0.337;0.656;0.787;1.193;0.703;condominium;;;no;no;yes;no;no;2000
lodz;apartmentBuilding;27.71;1.0;6.0;7.0;2023.0;51.7709492;19.4617189;sty.27;41.0;0.31;0.717;0.17;0.032;0.195;0.807;0.18;condominium;brick;;no;yes;yes;no;no;1700
lodz;apartmentBuilding;50.37;2.0;1.0;6.0;2022.0;51.7493;19.4695;mar.72;7.0;0.32;0.322;0.982;0.297;0.389;0.83;0.379;condominium;brick;premium;yes;yes;yes;yes;no;2600
lodz;apartmentBuilding;41.8;2.0;3.0;4.0;2021.0;51.7876983;19.4774822;sty.71;14.0;0.266;1.549;0.33;0.55;0.397;1.152;0.17;condominium;brick;premium;yes;no;yes;no;no;2500
lodz;;69.0;3.0;1.0;4.0;2024.0;51.77124;19.47166;sty.63;14.0;0.5;0.333;0.523;0.351;0.075;0.504;0.087;condominium;;;no;no;;no;no;3021
lodz;;54.0;2.0;1.0;4.0;2024.0;51.77124;19.47166;sty.63;14.0;0.5;0.333;0.523;0.351;0.075;0.504;0.087;condominium;;;no;yes;no;no;no;2631
lodz;blockOfFlats;65.0;2.0;3.0;5.0;;51.7331929287334;19.4651401364133;maj.42;15.0;0.121;0.581;0.34;0.083;0.456;0.423;0.271;condominium;brick;;no;yes;no;no;no;2200
